id,language,region1,region2,region3,locality,postcode,suburb,latitude,longitude,elevation,iso2,fips,nuts,hasc,stat,timezone,utc,dst
1005528308,DE,Solothurn,Olten,Hägendorf,Allerheiligenberg,4615,,47.35227,7.814709,857,CH-SO,SZ18,CH023,CH.SO.OL,2579,Europe/Zurich,+01:00,+02:00
1005528309,DE,Solothurn,Olten,Hägendorf,Hägendorf,4614,,47.333145,7.843532,440,CH-SO,SZ18,CH023,CH.SO.OL,2579,Europe/Zurich,+01:00,+02:00
1005528310,DE,Solothurn,Olten,Kappel,Kappel,4616,,47.323353,7.847812,563,CH-SO,SZ18,CH023,CH.SO.OL,2580,Europe/Zurich,+01:00,+02:00
1005528311,DE,Solothurn,Olten,Olten,Olten,4600,,47.350102,7.902589,405,CH-SO,SZ18,CH023,CH.SO.OL,2581,Europe/Zurich,+01:00,+02:00
1005528312,DE,Solothurn,Olten,Rickenbach,Rickenbach,4613,,47.340804,7.859029,430,CH-SO,SZ18,CH023,CH.SO.OL,2582,Europe/Zurich,+01:00,+02:00
1005528313,DE,Solothurn,Olten,Schönenwerd,Schönenwerd,5012,,47.3705,8.002388,386,CH-SO,SZ18,CH023,CH.SO.OL,2583,Europe/Zurich,+01:00,+02:00
1005528314,DE,Solothurn,Olten,Starrkirch-Wil,Starrkirch-Wil,4656,,47.349191,7.926738,441,CH-SO,SZ18,CH023,CH.SO.OL,2584,Europe/Zurich,+01:00,+02:00
1005528315,DE,Solothurn,Olten,Starrkirch-Wil,Wil bei Starrkirch,4656,,47.346785,7.926361,453,CH-SO,SZ18,CH023,CH.SO.OL,2584,Europe/Zurich,+01:00,+02:00
1005528316,DE,Solothurn,Olten,Walterswil,Rothacker,5746,,47.328394,7.971331,538,CH-SO,SZ18,CH023,CH.SO.OL,2585,Europe/Zurich,+01:00,+02:00
1005528317,DE,Solothurn,Olten,Walterswil,Walterswil,5746,,47.324179,7.959824,470,CH-SO,SZ18,CH023,CH.SO.OL,2585,Europe/Zurich,+01:00,+02:00
1005528318,DE,Solothurn,Olten,Wangen bei Olten,Kleinwangen bei Olten,4612,,47.339265,7.874103,419,CH-SO,SZ18,CH023,CH.SO.OL,2586,Europe/Zurich,+01:00,+02:00
1005528319,DE,Solothurn,Olten,Wangen bei Olten,Wangen bei Olten,4612,,47.342801,7.870013,420,CH-SO,SZ18,CH023,CH.SO.OL,2586,Europe/Zurich,+01:00,+02:00
1005528320,DE,Solothurn,Solothurn,Solothurn,Solothurn,4500,,47.206959,7.533312,437,CH-SO,SZ18,CH023,CH.SO.SO,2601,Europe/Zurich,+01:00,+02:00
1005528321,DE,Solothurn,Thal,Aedermannsdorf,Aedermannsdorf,4714,,47.304686,7.610156,530,CH-SO,SZ18,CH023,CH.SO.TH,2421,Europe/Zurich,+01:00,+02:00
1005528322,DE,Solothurn,Thal,Balsthal,Balsthal,4710,,47.310568,7.689162,485,CH-SO,SZ18,CH023,CH.SO.TH,2422,Europe/Zurich,+01:00,+02:00
1005528323,DE,Solothurn,Thal,Balsthal,St. Wolfgang,4710,,47.321724,7.709247,517,CH-SO,SZ18,CH023,CH.SO.TH,2422,Europe/Zurich,+01:00,+02:00
1005528324,DE,Solothurn,Thal,Gänsbrunnen,Gänsbrunnen,4716,,47.263179,7.468266,739,CH-SO,SZ18,CH023,CH.SO.TH,2423,Europe/Zurich,+01:00,+02:00
1005528325,DE,Solothurn,Thal,Herbetswil,Herbetswil,4715,,47.295684,7.592309,524,CH-SO,SZ18,CH023,CH.SO.TH,2424,Europe/Zurich,+01:00,+02:00
1005528326,DE,Solothurn,Thal,Holderbank,Holderbank,4718,,47.332569,7.751664,654,CH-SO,SZ18,CH023,CH.SO.TH,2425,Europe/Zurich,+01:00,+02:00
1005528327,DE,Solothurn,Thal,Laupersdorf,Höngen,4712,,47.320326,7.674199,662,CH-SO,SZ18,CH023,CH.SO.TH,2426,Europe/Zurich,+01:00,+02:00
1005528328,DE,Solothurn,Thal,Laupersdorf,Laupersdorf,4712,,47.315761,7.650612,509,CH-SO,SZ18,CH023,CH.SO.TH,2426,Europe/Zurich,+01:00,+02:00
1005528329,DE,Solothurn,Thal,Matzendorf,Matzendorf,4713,,47.307304,7.628444,510,CH-SO,SZ18,CH023,CH.SO.TH,2427,Europe/Zurich,+01:00,+02:00
1005528330,DE,Solothurn,Thal,Mümliswil-Ramiswil,Brunnersberg,4717,,47.330645,7.616649,1098,CH-SO,SZ18,CH023,CH.SO.TH,2428,Europe/Zurich,+01:00,+02:00
1005528331,DE,Solothurn,Thal,Mümliswil-Ramiswil,Mümliswil,4717,,47.34288,7.701309,575,CH-SO,SZ18,CH023,CH.SO.TH,2428,Europe/Zurich,+01:00,+02:00
1005528332,DE,Solothurn,Thal,Mümliswil-Ramiswil,Ramiswil,4719,,47.344195,7.659512,651,CH-SO,SZ18,CH023,CH.SO.TH,2428,Europe/Zurich,+01:00,+02:00
1005528333,DE,Solothurn,Thal,Welschenrohr,Welschenrohr,4716,,47.280781,7.527796,688,CH-SO,SZ18,CH023,CH.SO.TH,2429,Europe/Zurich,+01:00,+02:00
1005528334,DE,Solothurn,Thierstein,Bärschwil,Bärschwil,4252,,47.382363,7.472239,478,CH-SO,SZ18,CH023,CH.SO.TS,2611,Europe/Zurich,+01:00,+02:00
1005528335,DE,Solothurn,Thierstein,Bärschwil,Wiler,4252,,47.391177,7.472228,474,CH-SO,SZ18,CH023,CH.SO.TS,2611,Europe/Zurich,+01:00,+02:00
1005528336,DE,Solothurn,Thierstein,Beinwil,Beinwil,4229,,47.362969,7.588774,617,CH-SO,SZ18,CH023,CH.SO.TS,2612,Europe/Zurich,+01:00,+02:00
1005528337,DE,Solothurn,Thierstein,Breitenbach,Breitenbach,4226,,47.408135,7.543827,392,CH-SO,SZ18,CH023,CH.SO.TS,2613,Europe/Zurich,+01:00,+02:00
1005528338,DE,Solothurn,Thierstein,Büsserach,Büsserach,4227,,47.39056,7.539482,426,CH-SO,SZ18,CH023,CH.SO.TS,2614,Europe/Zurich,+01:00,+02:00
1005528339,DE,Solothurn,Thierstein,Erschwil,Erschwil,4228,,47.372788,7.541771,454,CH-SO,SZ18,CH023,CH.SO.TS,2615,Europe/Zurich,+01:00,+02:00
1005528340,DE,Solothurn,Thierstein,Fehren,Fehren,4232,,47.396504,7.579113,592,CH-SO,SZ18,CH023,CH.SO.TS,2616,Europe/Zurich,+01:00,+02:00
1005528341,DE,Solothurn,Thierstein,Grindel,Grindel,4247,,47.381554,7.501793,584,CH-SO,SZ18,CH023,CH.SO.TS,2617,Europe/Zurich,+01:00,+02:00
1005528342,DE,Solothurn,Thierstein,Himmelried,Himmelried,4204,,47.422186,7.598063,674,CH-SO,SZ18,CH023,CH.SO.TS,2618,Europe/Zurich,+01:00,+02:00
1005528343,DE,Solothurn,Thierstein,Kleinlützel,Huggerwald,4245,,47.421109,7.434104,605,CH-SO,SZ18,CH023,CH.SO.TS,2619,Europe/Zurich,+01:00,+02:00
1005528344,DE,Solothurn,Thierstein,Kleinlützel,Kleinlützel,4245,,47.427143,7.416279,450,CH-SO,SZ18,CH023,CH.SO.TS,2619,Europe/Zurich,+01:00,+02:00
1005528345,DE,Solothurn,Thierstein,Meltingen,Meltingen,4233,,47.387219,7.590654,604,CH-SO,SZ18,CH023,CH.SO.TS,2620,Europe/Zurich,+01:00,+02:00
1005528346,DE,Solothurn,Thierstein,Nunningen,Engi,4208,,47.403459,7.605763,599,CH-SO,SZ18,CH023,CH.SO.TS,2621,Europe/Zurich,+01:00,+02:00
1005528347,DE,Solothurn,Thierstein,Nunningen,Nunningen,4208,,47.393436,7.619686,626,CH-SO,SZ18,CH023,CH.SO.TS,2621,Europe/Zurich,+01:00,+02:00
1005528348,DE,Solothurn,Thierstein,Zullwil,Oberkirch,4234,,47.393552,7.608845,632,CH-SO,SZ18,CH023,CH.SO.TS,2622,Europe/Zurich,+01:00,+02:00
1005528349,DE,Solothurn,Thierstein,Zullwil,Zullwil,4234,,47.389994,7.600892,597,CH-SO,SZ18,CH023,CH.SO.TS,2622,Europe/Zurich,+01:00,+02:00
1005528350,DE,Solothurn,Wasseramt,Aeschi,Aeschi,4556,,47.179428,7.661719,492,CH-SO,SZ18,CH023,CH.SO.WA,2511,Europe/Zurich,+01:00,+02:00
1005528351,DE,Solothurn,Wasseramt,Aeschi,Burgäschi,4556,,47.173163,7.671467,476,CH-SO,SZ18,CH023,CH.SO.WA,2511,Europe/Zurich,+01:00,+02:00
1005528352,DE,Solothurn,Wasseramt,Aeschi,Steinhof,4556,,47.161414,7.687149,561,CH-SO,SZ18,CH023,CH.SO.WA,2511,Europe/Zurich,+01:00,+02:00
1005528353,DE,Solothurn,Wasseramt,Biberist,Biberist,4562,,47.18312,7.557575,457,CH-SO,SZ18,CH023,CH.SO.WA,2513,Europe/Zurich,+01:00,+02:00
1005528354,DE,Solothurn,Wasseramt,Biberist,Bleichenberg,4562,,47.191623,7.563739,476,CH-SO,SZ18,CH023,CH.SO.WA,2513,Europe/Zurich,+01:00,+02:00
1005528355,DE,Solothurn,Wasseramt,Bolken,Bolken,4556,,47.190615,7.662163,486,CH-SO,SZ18,CH023,CH.SO.WA,2514,Europe/Zurich,+01:00,+02:00
1005528356,DE,Solothurn,Wasseramt,Deitingen,Deitingen,4543,,47.213801,7.620803,433,CH-SO,SZ18,CH023,CH.SO.WA,2516,Europe/Zurich,+01:00,+02:00
1005528357,DE,Solothurn,Wasseramt,Derendingen,Derendingen,4552,,47.199293,7.58677,439,CH-SO,SZ18,CH023,CH.SO.WA,2517,Europe/Zurich,+01:00,+02:00
1005528373,DE,Solothurn,Wasseramt,Drei Höfe,Heinrichswil,4558,,47.157074,7.636331,479,CH-SO,SZ18,CH023,CH.SO.WA,2535,Europe/Zurich,+01:00,+02:00
1005528374,DE,Solothurn,Wasseramt,Drei Höfe,Hersiwil,4558,,47.16583,7.63423,492,CH-SO,SZ18,CH023,CH.SO.WA,2535,Europe/Zurich,+01:00,+02:00
1005528375,DE,Solothurn,Wasseramt,Drei Höfe,Winistorf,4558,,47.157133,7.636688,479,CH-SO,SZ18,CH023,CH.SO.WA,2535,Europe/Zurich,+01:00,+02:00
1005528358,DE,Solothurn,Wasseramt,Etziken,Etziken,4554,,47.187469,7.647177,481,CH-SO,SZ18,CH023,CH.SO.WA,2518,Europe/Zurich,+01:00,+02:00
1005528359,DE,Solothurn,Wasseramt,Gerlafingen,Gerlafingen,4563,,47.170717,7.573122,452,CH-SO,SZ18,CH023,CH.SO.WA,2519,Europe/Zurich,+01:00,+02:00
1005528360,DE,Solothurn,Wasseramt,Halten,Halten,4566,,47.170362,7.603568,458,CH-SO,SZ18,CH023,CH.SO.WA,2520,Europe/Zurich,+01:00,+02:00
1005528361,DE,Solothurn,Wasseramt,Horriwil,Horriwil,4557,,47.183076,7.622381,456,CH-SO,SZ18,CH023,CH.SO.WA,2523,Europe/Zurich,+01:00,+02:00
1005528362,DE,Solothurn,Wasseramt,Hüniken,Hüniken,4554,,47.184717,7.635888,474,CH-SO,SZ18,CH023,CH.SO.WA,2524,Europe/Zurich,+01:00,+02:00
1005528363,DE,Solothurn,Wasseramt,Kriegstetten,Kriegstetten,4566,,47.174412,7.598003,454,CH-SO,SZ18,CH023,CH.SO.WA,2525,Europe/Zurich,+01:00,+02:00
1005528364,DE,Solothurn,Wasseramt,Lohn-Ammannsegg,Lohn-Ammannsegg,4573,,47.17467,7.535113,492,CH-SO,SZ18,CH023,CH.SO.WA,2526,Europe/Zurich,+01:00,+02:00
1005528365,DE,Solothurn,Wasseramt,Luterbach,Luterbach,4542,,47.214994,7.584259,432,CH-SO,SZ18,CH023,CH.SO.WA,2527,Europe/Zurich,+01:00,+02:00
1005528366,DE,Solothurn,Wasseramt,Luterbach,Luterbach-Attisholz,4542,,47.21715,7.583523,430,CH-SO,SZ18,CH023,CH.SO.WA,2527,Europe/Zurich,+01:00,+02:00
1005528367,DE,Solothurn,Wasseramt,Obergerlafingen,Obergerlafingen,4564,,47.161359,7.583999,460,CH-SO,SZ18,CH023,CH.SO.WA,2528,Europe/Zurich,+01:00,+02:00
1005528368,DE,Solothurn,Wasseramt,Oekingen,Oekingen,4566,,47.178983,7.604372,449,CH-SO,SZ18,CH023,CH.SO.WA,2529,Europe/Zurich,+01:00,+02:00
1005528369,DE,Solothurn,Wasseramt,Recherswil,Recherswil,4565,,47.162445,7.593834,459,CH-SO,SZ18,CH023,CH.SO.WA,2530,Europe/Zurich,+01:00,+02:00
1005528370,DE,Solothurn,Wasseramt,Subingen,Subingen,4553,,47.19553,7.614516,441,CH-SO,SZ18,CH023,CH.SO.WA,2532,Europe/Zurich,+01:00,+02:00
1005528371,DE,Solothurn,Wasseramt,Zuchwil,Bleichenberg,4528,,47.191419,7.563621,474,CH-SO,SZ18,CH023,CH.SO.WA,2534,Europe/Zurich,+01:00,+02:00
1005528372,DE,Solothurn,Wasseramt,Zuchwil,Zuchwil,4528,,47.203527,7.557728,432,CH-SO,SZ18,CH023,CH.SO.WA,2534,Europe/Zurich,+01:00,+02:00
1005528376,DE,Thurgau,Arbon,Amriswil,Amriswil,8580,,47.545588,9.299559,448,CH-TG,SZ19,CH057,CH.TG.AB,4461,Europe/Zurich,+01:00,+02:00
1005528377,DE,Thurgau,Arbon,Amriswil,Biessenhofen,8580,,47.545512,9.259918,464,CH-TG,SZ19,CH057,CH.TG.AB,4461,Europe/Zurich,+01:00,+02:00
1005528378,DE,Thurgau,Arbon,Amriswil,Brüschwil,8580,,47.566011,9.317644,452,CH-TG,SZ19,CH057,CH.TG.AB,4461,Europe/Zurich,+01:00,+02:00
1005528379,DE,Thurgau,Arbon,Amriswil,Hagenwil bei Amriswil,8580,,47.528672,9.306675,493,CH-TG,SZ19,CH057,CH.TG.AB,4461,Europe/Zurich,+01:00,+02:00
1005528380,DE,Thurgau,Arbon,Amriswil,Hatswil,8580,,47.555563,9.323784,431,CH-TG,SZ19,CH057,CH.TG.AB,4461,Europe/Zurich,+01:00,+02:00
1005528381,DE,Thurgau,Arbon,Amriswil,Hemmerswil,8580,,47.542459,9.309053,444,CH-TG,SZ19,CH057,CH.TG.AB,4461,Europe/Zurich,+01:00,+02:00
1005528382,DE,Thurgau,Arbon,Amriswil,Mühlebach bei Amriswil,8580,,47.544734,9.274826,461,CH-TG,SZ19,CH057,CH.TG.AB,4461,Europe/Zurich,+01:00,+02:00
1005528383,DE,Thurgau,Arbon,Amriswil,Niederaach,8587,,47.559249,9.28031,444,CH-TG,SZ19,CH057,CH.TG.AB,4461,Europe/Zurich,+01:00,+02:00
1005528384,DE,Thurgau,Arbon,Amriswil,Oberaach,8587,,47.559574,9.265228,446,CH-TG,SZ19,CH057,CH.TG.AB,4461,Europe/Zurich,+01:00,+02:00
1005528385,DE,Thurgau,Arbon,Amriswil,Räuchlisberg,8580,,47.534044,9.292552,508,CH-TG,SZ19,CH057,CH.TG.AB,4461,Europe/Zurich,+01:00,+02:00
1005528386,DE,Thurgau,Arbon,Amriswil,Schocherswil,8581,,47.536697,9.266171,530,CH-TG,SZ19,CH057,CH.TG.AB,4461,Europe/Zurich,+01:00,+02:00
1005528387,DE,Thurgau,Arbon,Arbon,Arbon,9320,,47.515064,9.436832,399,CH-TG,SZ19,CH057,CH.TG.AB,4401,Europe/Zurich,+01:00,+02:00
1005528388,DE,Thurgau,Arbon,Arbon,Frasnacht,9320,,47.528229,9.404276,413,CH-TG,SZ19,CH057,CH.TG.AB,4401,Europe/Zurich,+01:00,+02:00
1005528389,DE,Thurgau,Arbon,Arbon,Stachen,9320,,47.506323,9.40918,410,CH-TG,SZ19,CH057,CH.TG.AB,4401,Europe/Zurich,+01:00,+02:00
1005528390,DE,Thurgau,Arbon,Arbon,Steineloh,9320,,47.521226,9.406856,425,CH-TG,SZ19,CH057,CH.TG.AB,4401,Europe/Zurich,+01:00,+02:00
1005528391,DE,Thurgau,Arbon,Dozwil,Dozwil,8582,,47.576014,9.320041,465,CH-TG,SZ19,CH057,CH.TG.AB,4406,Europe/Zurich,+01:00,+02:00
1005528392,DE,Thurgau,Arbon,Egnach,Egnach,9322,,47.544648,9.380774,402,CH-TG,SZ19,CH057,CH.TG.AB,4411,Europe/Zurich,+01:00,+02:00
1005528393,DE,Thurgau,Arbon,Egnach,Neukirch,9315,,47.528687,9.36986,449,CH-TG,SZ19,CH057,CH.TG.AB,4411,Europe/Zurich,+01:00,+02:00
1005528394,DE,Thurgau,Arbon,Egnach,Steinebrunn,9314,,47.533669,9.348119,442,CH-TG,SZ19,CH057,CH.TG.AB,4411,Europe/Zurich,+01:00,+02:00
1005528395,DE,Thurgau,Arbon,Egnach,Winden,9315,,47.505981,9.356663,498,CH-TG,SZ19,CH057,CH.TG.AB,4411,Europe/Zurich,+01:00,+02:00
1005528396,DE,Thurgau,Arbon,Hefenhofen,Hefenhofen,8580,,47.564822,9.298846,454,CH-TG,SZ19,CH057,CH.TG.AB,4416,Europe/Zurich,+01:00,+02:00
1005528397,DE,Thurgau,Arbon,Horn,Horn,9326,,47.495791,9.463632,399,CH-TG,SZ19,CH057,CH.TG.AB,4421,Europe/Zurich,+01:00,+02:00
1005528398,DE,Thurgau,Arbon,Kesswil,Kesswil,8593,,47.593749,9.316007,417,CH-TG,SZ19,CH057,CH.TG.AB,4426,Europe/Zurich,+01:00,+02:00
1005528399,DE,Thurgau,Arbon,Roggwil,Freidorf,9306,,47.484708,9.396236,546,CH-TG,SZ19,CH057,CH.TG.AB,4431,Europe/Zurich,+01:00,+02:00
1005528400,DE,Thurgau,Arbon,Roggwil,Roggwil,9325,,47.499219,9.395224,443,CH-TG,SZ19,CH057,CH.TG.AB,4431,Europe/Zurich,+01:00,+02:00
1005528401,DE,Thurgau,Arbon,Romanshorn,Romanshorn,8590,,47.565702,9.377257,407,CH-TG,SZ19,CH057,CH.TG.AB,4436,Europe/Zurich,+01:00,+02:00
1005528402,DE,Thurgau,Arbon,Salmsach,Salmsach,8599,,47.555335,9.370921,402,CH-TG,SZ19,CH057,CH.TG.AB,4441,Europe/Zurich,+01:00,+02:00
1005528403,DE,Thurgau,Arbon,Sommeri,Sommeri,8580,,47.569206,9.286179,466,CH-TG,SZ19,CH057,CH.TG.AB,4446,Europe/Zurich,+01:00,+02:00
1005528404,DE,Thurgau,Arbon,Uttwil,Uttwil,8592,,47.583488,9.340421,418,CH-TG,SZ19,CH057,CH.TG.AB,4451,Europe/Zurich,+01:00,+02:00
1005528405,DE,Thurgau,Frauenfeld,Basadingen-Schlattingen,Basadingen,8254,,47.668141,8.744668,417,CH-TG,SZ19,CH057,CH.TG.FF,4536,Europe/Zurich,+01:00,+02:00
1005528406,DE,Thurgau,Frauenfeld,Basadingen-Schlattingen,Schlattingen,8255,,47.665214,8.768643,419,CH-TG,SZ19,CH057,CH.TG.FF,4536,Europe/Zurich,+01:00,+02:00
1005528407,DE,Thurgau,Frauenfeld,Berlingen,Berlingen,8267,,47.674769,9.021051,400,CH-TG,SZ19,CH057,CH.TG.FF,4801,Europe/Zurich,+01:00,+02:00
1005528408,DE,Thurgau,Frauenfeld,Diessenhofen,Diessenhofen,8253,,47.689442,8.75067,408,CH-TG,SZ19,CH057,CH.TG.FF,4545,Europe/Zurich,+01:00,+02:00
1005528409,DE,Thurgau,Frauenfeld,Diessenhofen,St. Katharinental,8253,,47.691239,8.735961,402,CH-TG,SZ19,CH057,CH.TG.FF,4545,Europe/Zurich,+01:00,+02:00
1005528410,DE,Thurgau,Frauenfeld,Diessenhofen,Willisdorf,8253,,47.680234,8.736445,413,CH-TG,SZ19,CH057,CH.TG.FF,4545,Europe/Zurich,+01:00,+02:00
1005528411,DE,Thurgau,Frauenfeld,Eschenz,Bornhausen,8264,,47.626524,8.879109,522,CH-TG,SZ19,CH057,CH.TG.FF,4806,Europe/Zurich,+01:00,+02:00
1005528412,DE,Thurgau,Frauenfeld,Eschenz,Eschenz,8264,,47.648124,8.873498,408,CH-TG,SZ19,CH057,CH.TG.FF,4806,Europe/Zurich,+01:00,+02:00
1005528413,DE,Thurgau,Frauenfeld,Eschenz,Klingenzell,8264,,47.637316,8.898854,560,CH-TG,SZ19,CH057,CH.TG.FF,4806,Europe/Zurich,+01:00,+02:00
1005528414,DE,Thurgau,Frauenfeld,Felben-Wellhausen,Felben-Wellhausen,8552,,47.579549,8.942359,397,CH-TG,SZ19,CH057,CH.TG.FF,4561,Europe/Zurich,+01:00,+02:00
1005528415,DE,Thurgau,Frauenfeld,Frauenfeld,Bühl bei Frauenfeld,8500,,47.485593,8.988821,506,CH-TG,SZ19,CH057,CH.TG.FF,4566,Europe/Zurich,+01:00,+02:00
1005528416,DE,Thurgau,Frauenfeld,Frauenfeld,Dingenhart,8500,,47.54594,8.935782,587,CH-TG,SZ19,CH057,CH.TG.FF,4566,Europe/Zurich,+01:00,+02:00
1005528417,DE,Thurgau,Frauenfeld,Frauenfeld,Erzenholz,8500,,47.568447,8.848736,381,CH-TG,SZ19,CH057,CH.TG.FF,4566,Europe/Zurich,+01:00,+02:00
1005528418,DE,Thurgau,Frauenfeld,Frauenfeld,Frauenfeld,8500,,47.556194,8.89581,413,CH-TG,SZ19,CH057,CH.TG.FF,4566,Europe/Zurich,+01:00,+02:00
1005528419,DE,Thurgau,Frauenfeld,Frauenfeld,Gerlikon,8500,,47.537036,8.877573,542,CH-TG,SZ19,CH057,CH.TG.FF,4566,Europe/Zurich,+01:00,+02:00
1005528420,DE,Thurgau,Frauenfeld,Frauenfeld,Haldenhof,8500,,47.563366,8.940113,525,CH-TG,SZ19,CH057,CH.TG.FF,4566,Europe/Zurich,+01:00,+02:00
1005528421,DE,Thurgau,Frauenfeld,Frauenfeld,Herten,8500,,47.568806,8.80073,408,CH-TG,SZ19,CH057,CH.TG.FF,4566,Europe/Zurich,+01:00,+02:00
1005528422,DE,Thurgau,Frauenfeld,Frauenfeld,Horgenbach,8500,,47.569401,8.842968,379,CH-TG,SZ19,CH057,CH.TG.FF,4566,Europe/Zurich,+01:00,+02:00
1005528423,DE,Thurgau,Frauenfeld,Frauenfeld,Huben,8500,,47.545102,8.913029,486,CH-TG,SZ19,CH057,CH.TG.FF,4566,Europe/Zurich,+01:00,+02:00
1005528424,DE,Thurgau,Frauenfeld,Frauenfeld,Messenriet,8500,,47.552025,8.865831,421,CH-TG,SZ19,CH057,CH.TG.FF,4566,Europe/Zurich,+01:00,+02:00
1005528425,DE,Thurgau,Frauenfeld,Frauenfeld,Niederwil,8500,,47.553341,8.860713,406,CH-TG,SZ19,CH057,CH.TG.FF,4566,Europe/Zurich,+01:00,+02:00
1005528426,DE,Thurgau,Frauenfeld,Frauenfeld,Oberwil,8500,,47.545684,8.869789,479,CH-TG,SZ19,CH057,CH.TG.FF,4566,Europe/Zurich,+01:00,+02:00
1005528427,DE,Thurgau,Frauenfeld,Frauenfeld,Osterhalden,8500,,47.56441,8.871686,392,CH-TG,SZ19,CH057,CH.TG.FF,4566,Europe/Zurich,+01:00,+02:00
1005528428,DE,Thurgau,Frauenfeld,Frauenfeld,Reuti,8500,,47.558664,8.94566,548,CH-TG,SZ19,CH057,CH.TG.FF,4566,Europe/Zurich,+01:00,+02:00
1005528429,DE,Thurgau,Frauenfeld,Frauenfeld,Rosenhuben,8500,,47.547882,8.861171,440,CH-TG,SZ19,CH057,CH.TG.FF,4566,Europe/Zurich,+01:00,+02:00
1005528430,DE,Thurgau,Frauenfeld,Frauenfeld,Strass,8500,,47.563058,8.859277,400,CH-TG,SZ19,CH057,CH.TG.FF,4566,Europe/Zurich,+01:00,+02:00
1005528431,DE,Thurgau,Frauenfeld,Frauenfeld,Wellenberg,8500,,47.565688,8.946877,520,CH-TG,SZ19,CH057,CH.TG.FF,4566,Europe/Zurich,+01:00,+02:00
1005528432,DE,Thurgau,Frauenfeld,Gachnang,Bethelhausen,8546,,47.557304,8.848871,416,CH-TG,SZ19,CH057,CH.TG.FF,4571,Europe/Zurich,+01:00,+02:00
1005528433,DE,Thurgau,Frauenfeld,Gachnang,Gachnang,8547,,47.538864,8.853449,452,CH-TG,SZ19,CH057,CH.TG.FF,4571,Europe/Zurich,+01:00,+02:00
1005528434,DE,Thurgau,Frauenfeld,Gachnang,Islikon,8546,,47.544953,8.841451,424,CH-TG,SZ19,CH057,CH.TG.FF,4571,Europe/Zurich,+01:00,+02:00
1005528435,DE,Thurgau,Frauenfeld,Gachnang,Kefikon,8546,,47.549547,8.832291,416,CH-TG,SZ19,CH057,CH.TG.FF,4571,Europe/Zurich,+01:00,+02:00
1005528436,DE,Thurgau,Frauenfeld,Herdern,Ammenhausen,8506,,47.627043,8.922384,581,CH-TG,SZ19,CH057,CH.TG.FF,4811,Europe/Zurich,+01:00,+02:00
1005528437,DE,Thurgau,Frauenfeld,Herdern,Herdern,8535,,47.604948,8.909956,504,CH-TG,SZ19,CH057,CH.TG.FF,4811,Europe/Zurich,+01:00,+02:00
1005528438,DE,Thurgau,Frauenfeld,Herdern,Lanzenneunforn,8506,,47.622616,8.939012,565,CH-TG,SZ19,CH057,CH.TG.FF,4811,Europe/Zurich,+01:00,+02:00
1005528439,DE,Thurgau,Frauenfeld,Herdern,Wilen bei Herdern,8535,,47.616233,8.91853,561,CH-TG,SZ19,CH057,CH.TG.FF,4811,Europe/Zurich,+01:00,+02:00
1005528440,DE,Thurgau,Frauenfeld,Homburg,Bulgen,8507,,47.646821,8.986376,566,CH-TG,SZ19,CH057,CH.TG.FF,4816,Europe/Zurich,+01:00,+02:00
1005528441,DE,Thurgau,Frauenfeld,Homburg,Homburg,8508,,47.634447,9.00748,603,CH-TG,SZ19,CH057,CH.TG.FF,4816,Europe/Zurich,+01:00,+02:00
1005528442,DE,Thurgau,Frauenfeld,Homburg,Hörhausen,8507,,47.63217,8.970038,548,CH-TG,SZ19,CH057,CH.TG.FF,4816,Europe/Zurich,+01:00,+02:00
1005528443,DE,Thurgau,Frauenfeld,Homburg,Klingenberg,8508,,47.62283,9.003412,542,CH-TG,SZ19,CH057,CH.TG.FF,4816,Europe/Zurich,+01:00,+02:00
1005528444,DE,Thurgau,Frauenfeld,Homburg,Oberhörstetten,8508,,47.623748,8.986032,547,CH-TG,SZ19,CH057,CH.TG.FF,4816,Europe/Zurich,+01:00,+02:00
1005528445,DE,Thurgau,Frauenfeld,Homburg,Reckenwil,8508,,47.634688,8.990139,578,CH-TG,SZ19,CH057,CH.TG.FF,4816,Europe/Zurich,+01:00,+02:00
1005528446,DE,Thurgau,Frauenfeld,Homburg,Sassenloh,8507,,47.643817,8.995036,618,CH-TG,SZ19,CH057,CH.TG.FF,4816,Europe/Zurich,+01:00,+02:00
1005528447,DE,Thurgau,Frauenfeld,Homburg,Unterhörstetten,8508,,47.617939,8.979008,518,CH-TG,SZ19,CH057,CH.TG.FF,4816,Europe/Zurich,+01:00,+02:00
1005528448,DE,Thurgau,Frauenfeld,Hüttlingen,Eschikofen,8553,,47.580532,9.006617,411,CH-TG,SZ19,CH057,CH.TG.FF,4590,Europe/Zurich,+01:00,+02:00
1005528449,DE,Thurgau,Frauenfeld,Hüttlingen,Harenwilen,8553,,47.571086,9.000448,543,CH-TG,SZ19,CH057,CH.TG.FF,4590,Europe/Zurich,+01:00,+02:00
1005528450,DE,Thurgau,Frauenfeld,Hüttlingen,Hüttlingen,8553,,47.577332,8.98104,423,CH-TG,SZ19,CH057,CH.TG.FF,4590,Europe/Zurich,+01:00,+02:00
1005528451,DE,Thurgau,Frauenfeld,Hüttlingen,Mettendorf,8553,,47.577435,8.969953,405,CH-TG,SZ19,CH057,CH.TG.FF,4590,Europe/Zurich,+01:00,+02:00
